"protein","beta","se","t_stat","p_value","n_obs","fdr","rank_metric"
"TAFA2",-0.0608319703525411,0.0510503746533371,-1.19160673678943,0.244605362079441,27,0.896531207390823,-0.611534026874598
"CPA1",-0.0028828642201812,0.00241788317080728,-1.19230914668994,0.244334891994555,27,0.896531207390823,-0.612014509618199
"SULT2A1",-0.186209161127761,0.155924879686748,-1.19422353572986,0.243598867963972,27,0.896531207390823,-0.613324734258139
"NCOA7",-0.0343712133080003,0.0287737567328322,-1.19453339468813,0.243479892202359,27,0.896531207390823,-0.613536899197373
"NFE2L1",-0.0325853701638416,0.0272627071785179,-1.19523603985732,0.243210259790702,27,0.896531207390823,-0.614018108361051
"DEFA5 2",-0.0212691693082151,0.017787976878825,-1.19570479842112,0.243030502647002,27,0.896531207390823,-0.614339214879379
"ANKMY2",-0.0580280312747714,0.048501959551793,-1.19640591454467,0.242761827140974,27,0.896531207390823,-0.614819602462438
"FGF10",-0.0304653589395743,0.0254553797160056,-1.19681416185745,0.242605484312954,27,0.896531207390823,-0.615099385745079
"MSX2",-0.0438078046112844,0.0365856154096968,-1.19740515830365,0.242379288766152,27,0.896531207390823,-0.615504493246935
"LRRC25 2",-0.038864461219345,0.0324354870868944,-1.198208034158,0.2420722515009,27,0.896531207390823,-0.616054990445554
"ORC6",-0.0187749127807348,0.0156534765302497,-1.1994084984542,0.241613709357989,27,0.896531207390823,-0.616878427130345
"HMOX2",-0.0223838777662513,0.0186547966243124,-1.19989931903513,0.24142641718243,27,0.896531207390823,-0.617215210589757
"EYS",-0.02056753879826,0.0171195940497046,-1.20140341754277,0.240853143596264,27,0.896531207390823,-0.618247680935177
"YJEFN3",-0.079749776490369,0.0663606540658149,-1.20176296652042,0.240716255478455,27,0.896531207390823,-0.618494580991194
"PROC",-5.10277851477937e-05,4.24289692716603e-05,-1.20266379371786,0.240373546268541,27,0.896531207390823,-0.619113329272277
"ALAD",-0.0141927576946421,0.0117929331538148,-1.20349683234242,0.240056951113812,27,0.896531207390823,-0.619685714036976
"ADAMDEC1",-0.00951118163540001,0.00790060434427911,-1.20385494842393,0.239920945461731,27,0.896531207390823,-0.619931835811368
"PSMD7",-0.0198565863078257,0.0164889947854956,-1.2042326755596,0.239777554351983,27,0.896531207390823,-0.62019147376978
"DYNLRB1",-0.0130553296618289,0.0108409987177057,-1.20425525376243,0.23976898534455,27,0.896531207390823,-0.620206994568434
"IL13 2",-0.0183072032931896,0.015200324881468,-1.20439552680282,0.239715753256962,27,0.896531207390823,-0.620303424757483
"PHF3",-0.0261600727786484,0.0217088906109922,-1.20503959633029,0.239471449363074,27,0.896531207390823,-0.62074625729406
"COQ10A",-0.0310913400099555,0.0257471407896144,-1.20756476472513,0.238515416914488,27,0.896531207390823,-0.622483544236036
"CLK2",-0.0244920831194764,0.020259145250621,-1.20893960808764,0.237996102076688,27,0.896531207390823,-0.623430155802513
"NRXN2",-0.0289860941604483,0.0239494268167551,-1.2103042958911,0.23748146130558,27,0.896531207390823,-0.624370287373581
"RFC4",-0.0556664849930553,0.0459692306394466,-1.21095098218345,0.237237879269799,27,0.896531207390823,-0.624815966891023
"YIPF6",-0.0354494587818186,0.0292730785149273,-1.21099182526162,0.237222501531042,27,0.896531207390823,-0.62484411873408
"USP22",-0.0437853439365625,0.0361473360694033,-1.21130209574764,0.237105706659651,27,0.896531207390823,-0.625057993297343
"magainins 3",-0.0244994513342894,0.0201928387875238,-1.21327424994976,0.236364337895741,27,0.896531207390823,-0.62641804819442
"CRYBB2",-0.0469268358068706,0.038669635241416,-1.21353189689804,0.236267612264042,27,0.896531207390823,-0.626595807690694
"PLTP 2",-0.0205871339322206,0.0169319498498223,-1.21587496507005,0.23538934195291,27,0.896531207390823,-0.628213205196187
"CD1A",-0.0243003138001132,0.019984595846062,-1.21595222576901,0.235360423527965,27,0.896531207390823,-0.628266563108673
"VPS28",-0.0167118729168208,0.0137326847519534,-1.21694142250252,0.234990406133493,27,0.896531207390823,-0.628949868146716
"CD99L2",-0.0382721373803539,0.0314489628502217,-1.21696024007622,0.234983371498083,27,0.896531207390823,-0.62896286931183
"RB1",-0.01753307172536,0.0143959262321273,-1.2179189753162,0.234625173636062,27,0.896531207390823,-0.629625392967696
"GLTP",-0.0134169364063002,0.0110153238182847,-1.21802469247694,0.234585701243862,27,0.896531207390823,-0.629698463065079
"NAP1L4",-0.00108009544353349,0.000885507558578154,-1.21974728851302,0.233943225777548,27,0.896531207390823,-0.63088952602224
"CREB3L2",-0.0505504911530459,0.0414409693138189,-1.21981922696459,0.233916423744115,27,0.896531207390823,-0.630939284428413
"RIPK1",-0.012500725023779,0.0102414583757682,-1.22060009083826,0.233625646619224,27,0.896531207390823,-0.631479483589473
"EPO",-0.0146931157210718,0.0120151209854843,-1.22288537409011,0.232776217549281,27,0.896531207390823,-0.633061393071653
"ID2",-0.0188381562997932,0.0153955335414794,-1.22361178643394,0.232506700847934,27,0.896531207390823,-0.633564526217699
"TCL1B",-0.0158980981329368,0.0129820805498549,-1.22461866354037,0.232133513410341,27,0.896531207390823,-0.634262155371351
"MRPL1",-0.0175776392527183,0.014347167879459,-1.2251643948409,0.231931432936632,27,0.896531207390823,-0.634640388809884
"DNAJC30",-0.0110343122575515,0.00899962161193952,-1.22608624377192,0.231590379705172,27,0.896531207390823,-0.635279485219796
"TMEM119",-0.0681062517665367,0.055516611317645,-1.22677249475582,0.231336735237498,27,0.896531207390823,-0.635755397734504
"IMPDH2",-0.00596017685755363,0.0048533415965784,-1.22805632757347,0.230862781413695,27,0.896531207390823,-0.636646076305491
"AKR7A2",-0.00832036380730523,0.006774650269711,-1.22816137749649,0.23082403245069,27,0.896531207390823,-0.636718976203632
"CHEK2",-0.0269659899915916,0.0219561258337144,-1.22817614527352,0.23081858556663,27,0.896531207390823,-0.636729224614843
"UNC13A",-0.028731212208762,0.0233862462771544,-1.22855168239757,0.230680106610954,27,0.896531207390823,-0.636989856547865
"NUBP2",-0.00572312371325015,0.00465818246099871,-1.22861733329851,0.230655904337599,27,0.896531207390823,-0.637035423828666
"IL22RA2 2",-0.0246028493565525,0.0200189788162237,-1.2289762421155,0.230523626068751,27,0.896531207390823,-0.637284557712649
"JAML",-0.0634687874451112,0.0514961785175842,-1.23249509521253,0.229229757587107,27,0.896531207390823,-0.639729004867824
"PLPP4",-0.0313581739469875,0.0254253875404458,-1.23334104139432,0.228919525397913,27,0.896531207390823,-0.640317163153658
"AK4",-0.0230620090409126,0.0186679180311016,-1.2353819532789,0.228172371105319,27,0.896531207390823,-0.641736944505634
"DPCD",-0.0479359715771408,0.038801822432234,-1.23540515811749,0.228163886688264,27,0.896531207390823,-0.641753093717741
"DSCC1",-0.04301672487861,0.0348115132410053,-1.23570396324913,0.228054655455593,27,0.896531207390823,-0.641961057744297
"FUBP3",-0.0380428521950692,0.0307724837130981,-1.23626199788601,0.227850766086112,27,0.896531207390823,-0.642349506882227
"PELI2",-0.0429107973408285,0.0346994545569047,-1.23664184030495,0.227712061718649,27,0.896531207390823,-0.642613964557831
"TGIF2LY",-0.03816652586488,0.0308519821625186,-1.23708504898747,0.227550299042254,27,0.896531207390823,-0.642922589415706
"PSMD10",-0.0208198546992276,0.0168297162150917,-1.23708887500776,0.227548902996495,27,0.896531207390823,-0.642925253867617
"DDX19A",-0.0586341776669719,0.0473438802540502,-1.23847427275368,0.227043821957245,27,0.896531207390823,-0.643890311100084
"HS3ST3A1",-0.018589171029998,0.014997236078591,-1.23950646189631,0.226668063450168,27,0.896531207390823,-0.644609665777406
"CHST6",-0.0176035176413599,0.0141893095907945,-1.24061833514299,0.226263823354289,27,0.896531207390823,-0.645384878539999
"NANP",-0.0157220155533908,0.0126610618059957,-1.24176121989591,0.22584887747219,27,0.896531207390823,-0.646182063654038
"ALPG",-0.0674660541960618,0.0543280849390778,-1.24182647468094,0.22582520289054,27,0.896531207390823,-0.646227590907552
"SEC14L4",-0.0254739497457129,0.0204847339785937,-1.24355775243812,0.225197777577828,27,0.896531207390823,-0.647435899746306
"NCKIPSD",-0.0251683590005798,0.0202365178918373,-1.24370996705574,0.225142677322143,27,0.896531207390823,-0.647542173730152
"DUSP3",-0.0429613364629411,0.0345347415579873,-1.24400341582996,0.225036480463499,27,0.896531207390823,-0.647747073089719
"VARS1",-0.0710260200401857,0.0570878555537231,-1.24415288245231,0.224982404232397,27,0.896531207390823,-0.64785144652684
"ITGAV|ITGB6 2",-0.0508887528711478,0.0408252811272179,-1.24650097846407,0.224134167601491,27,0.896531207390823,-0.64949193342613
"HYAL4",-0.0358414253828054,0.0287524503113527,-1.24655203277244,0.224115751490623,27,0.896531207390823,-0.649527618944374
"CLPSL2",-0.0230071272497387,0.0184565847330704,-1.24655387670476,0.224115086376025,27,0.896531207390823,-0.649528907814193
"IGFBP7",-3.47547777984236e-05,2.7866816533901e-05,-1.2471743141576,0.223891376803977,27,0.896531207390823,-0.649962632988937
"FGFBP1",-0.0374052886395947,0.0299562480508466,-1.24866400412042,0.223354934678576,27,0.896531207390823,-0.651004448027598
"NRDC",-0.0181316092035213,0.0144819078688823,-1.25201799153006,0.222150724183943,27,0.896531207390823,-0.653352266674392
"TNKS",-0.0310227563160859,0.0247211107832283,-1.25490948154048,0.221116532406879,27,0.896531207390823,-0.65537878494431
"MAT2A",-0.00331264669969501,0.00263931151258918,-1.25511773956735,0.221042186850726,27,0.896531207390823,-0.655524831437072
"ZBP1",-0.0443319887393155,0.0352819685813242,-1.25650553304959,0.220547246954033,27,0.896531207390823,-0.656498359060519
"RNASE10",-0.0313023819213647,0.0248710406249282,-1.25858754337728,0.219806304793475,27,0.896531207390823,-0.657959854688935
"CAMK2B",-0.0274563826236766,0.0218080967734476,-1.25899948578301,0.219659928261079,27,0.896531207390823,-0.658249162571402
"ZNF276",-0.0218980072781517,0.017382606751716,-1.25976544202669,0.219387956406191,27,0.896531207390823,-0.658787217280441
"DNAJC4 2",-0.0199033952873455,0.015744748904437,-1.26412910159123,0.217843420624116,27,0.896531207390823,-0.661855552229445
"MICU3",-0.0608273460407489,0.0481130737740514,-1.26425815832109,0.21779786700379,27,0.896531207390823,-0.661946377808067
"GTSF1",-0.0499100070691447,0.039357113213857,-1.26813180626195,0.216433950679116,27,0.896531207390823,-0.664674613084465
"SIGLEC14",-0.000723648514387435,0.000570620378229813,-1.26817853339264,0.216417537892354,27,0.896531207390823,-0.664707548088339
"LDLR",-0.0650961373224781,0.0512963393101593,-1.26902110750788,0.216121748902992,27,0.896531207390823,-0.665301526715641
"RUNX3",-0.0271615150706986,0.0213754215434309,-1.27068909567521,0.215537105797068,27,0.896531207390823,-0.666477953086972
"AFAP1L1",-0.044021524289315,0.0346284016251514,-1.27125487239761,0.215339071274144,27,0.896531207390823,-0.666877164327531
"NDNF",-0.00888336814304044,0.00698070571257231,-1.27256018357018,0.214882713679885,27,0.896531207390823,-0.667798520085087
"MUC1 2",-0.0383915430614152,0.0301649160495703,-1.27272169424659,0.214826298416439,27,0.896531207390823,-0.667912554638986
"PAX3",-0.0567372804603934,0.044532841221382,-1.27405480773932,0.214361077748486,27,0.896531207390823,-0.668854068109842
"GALNT3",-0.0218464761279734,0.0171403149229047,-1.27456678749699,0.21418261556227,27,0.896531207390823,-0.66921578220524
"PAX8",-0.0319906898049979,0.0250920507177285,-1.27493325136615,0.214054946060762,27,0.896531207390823,-0.66947473268798
"SIGLEC14 2",-0.00195990903059297,0.00153722592380306,-1.27496485730881,0.214043937839852,27,0.896531207390823,-0.669497067759515
"GK5",-0.0358473052803795,0.0281030854844066,-1.27556475249915,0.213835078919122,27,0.896531207390823,-0.66992104874676
"DEFB125",-0.0455474863074258,0.0356574199274716,-1.27736348844283,0.213209767692965,27,0.896531207390823,-0.671192903032029
"BCAP31",-0.014473884736969,0.0113123190978708,-1.27947988487111,0.212475819198,27,0.896531207390823,-0.672690487667413
"MICALL1",-0.0257022175159167,0.0200880192575906,-1.27947993210952,0.212475802837747,27,0.896531207390823,-0.672690521107302
"LSM4",-0.0146387616399251,0.0114375573749712,-1.27988530767585,0.212335443156919,27,0.896531207390823,-0.672977507092999
"FBP2",-0.0010636536176128,0.000830877082361341,-1.28015760717568,0.212241200435195,27,0.896531207390823,-0.673170306651307
"PTEN",-0.0426185738170411,0.0332870642626282,-1.28033441101291,0.212180025880729,27,0.896531207390823,-0.673295501952458
"CREM",-0.0670542982325046,0.0523427038719791,-1.2810629423445,0.21192809483834,27,0.896531207390823,-0.673811466014704
